model_name,model_type,hardware,iteration,inference_time_sec,avg_time_sec,min_time_sec,max_time_sec,median_time_sec,stddev_time_sec
resnet,pytorch,GPU,11,0.7707,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,12,0.7738,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,13,0.8001,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,14,0.7708,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,15,0.8088,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,16,0.7916,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,17,0.7830,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,18,0.8073,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,19,0.8077,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,20,0.7794,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,21,0.7738,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,22,0.7720,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,23,0.8120,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,24,0.8085,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,25,0.7687,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,26,0.8114,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,27,0.8087,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,28,0.7744,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,29,0.7772,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,30,0.8119,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,31,0.8097,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,32,0.8078,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,33,0.8099,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,34,0.8055,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,35,0.7721,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,36,0.7709,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,37,0.7774,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,38,0.8120,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,39,0.7800,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,40,0.7727,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,41,0.7875,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,42,0.8085,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,43,0.8000,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,44,0.8119,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,45,0.7768,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,46,0.8105,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,47,0.7966,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,48,0.7697,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,49,0.7669,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,50,0.8048,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,51,0.7767,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,52,0.7923,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,53,0.7869,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,54,0.8078,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,55,0.7644,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,56,0.7886,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,57,0.7689,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,58,0.7718,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,59,0.8036,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,60,0.7957,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,61,0.7839,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,62,0.7991,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,63,0.8046,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,64,0.8046,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,65,0.7685,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,66,0.8082,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,67,0.8099,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,68,0.8126,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,69,0.7731,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,70,0.7976,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,71,0.7988,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,72,0.7607,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,73,0.7980,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,74,0.7966,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,75,0.7864,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,76,0.7990,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,77,0.8023,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,78,0.7994,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,79,0.7940,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,80,0.7649,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,81,0.7682,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,82,0.8102,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,83,0.7963,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,84,0.7836,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,85,0.8037,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,86,0.7801,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,87,0.7644,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,88,0.7711,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,89,0.7667,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,90,0.7978,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,91,0.8055,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,92,0.7792,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,93,0.7803,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,94,0.7632,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,95,0.8045,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,96,0.7654,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,97,0.7636,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,98,0.7859,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,99,0.8026,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,pytorch,GPU,100,0.8031,0.7911,0.7607,0.8157,0.7966,0.0166
resnet,torchscript,CPU,1,6.4959,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,2,6.5035,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,3,6.5039,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,4,6.5200,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,5,6.6499,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,6,6.4245,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,7,6.4693,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,8,6.4445,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,9,6.4373,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,10,6.4430,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,11,6.4745,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,12,6.4739,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,13,6.4219,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,14,6.4710,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,15,6.4958,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,16,6.4904,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,17,6.4755,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,18,6.4474,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,19,6.4912,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,20,6.5109,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,21,6.4859,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,22,6.4528,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,23,6.4819,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,24,6.4343,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,25,6.4657,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,26,6.4674,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,27,6.4420,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,28,6.4533,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,29,6.4275,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,30,6.4768,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,31,6.4774,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,32,6.4636,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,33,6.4621,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,34,6.5359,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,35,6.5221,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,36,6.5620,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,37,6.5429,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,38,6.5364,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,39,6.5157,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,40,6.5292,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,41,6.5888,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,42,6.4979,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,43,6.5068,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,44,6.5446,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,45,6.5013,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,46,6.5465,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,47,6.5570,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,48,6.5409,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,49,6.5505,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,50,6.5166,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,51,6.6326,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,52,6.5416,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,53,6.4785,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,54,6.4462,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,55,6.5350,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,56,6.4448,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,57,6.5414,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,58,6.4489,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,59,6.4960,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,60,6.5469,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,61,6.4960,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,62,6.4812,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,63,6.4675,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,64,6.4936,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,65,6.5049,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,66,6.4531,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,67,6.5227,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,68,6.4640,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,69,6.4724,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,70,6.5374,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,71,6.5284,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,72,6.5747,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,73,6.5320,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,74,6.5878,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,75,6.5368,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,76,6.5164,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,77,6.5702,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,78,6.5320,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,79,6.5266,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,80,6.5863,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,81,6.5537,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,82,6.5054,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,83,6.5188,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,84,6.5131,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,85,6.5476,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,86,6.5346,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,87,6.6012,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,88,6.4897,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,89,6.5692,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,90,6.5552,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,91,6.5156,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,92,6.5506,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,93,6.5157,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,94,6.5261,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,95,6.4936,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,96,6.5423,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,97,6.5298,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,98,6.4938,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,99,6.5106,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,CPU,100,6.5146,6.5081,6.4219,6.6499,6.5087,0.0453
resnet,torchscript,GPU,1,0.8093,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,2,0.7753,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,3,0.7657,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,4,0.7898,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,5,0.7905,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,6,0.7882,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,7,0.7856,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,8,0.7783,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,9,0.7824,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,10,0.7654,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,11,0.7890,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,12,0.7710,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,13,0.7866,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,14,0.7867,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,15,0.7868,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,16,0.7807,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,17,0.7850,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,18,0.7823,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,19,0.7844,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,20,0.7843,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,21,0.7910,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,22,0.7792,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,23,0.7837,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,24,0.7847,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,25,0.7831,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,26,0.7928,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,27,0.7842,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,28,0.7814,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,29,0.7860,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,30,0.7850,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,31,0.7721,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,32,0.7802,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,33,0.7906,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,34,0.7829,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,35,0.7716,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,36,0.7804,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,37,0.7861,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,38,0.7905,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,39,0.7896,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,40,0.7754,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,41,0.7809,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,42,0.7736,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,43,0.7818,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,44,0.7829,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,45,0.7849,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,46,0.7809,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,47,0.7785,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,48,0.7817,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,49,0.7358,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,50,0.7769,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,51,0.7863,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,52,0.7402,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,53,0.7674,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,54,0.7621,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,55,0.7759,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,56,0.7434,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,57,0.7801,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,58,0.7857,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,59,0.7783,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,60,0.7883,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,61,0.7746,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,62,0.7526,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,63,0.7428,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,64,0.7415,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,65,0.7445,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,66,0.7795,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,67,0.7854,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,68,0.7856,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,69,0.7793,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,70,0.7828,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,71,0.7858,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,72,0.7812,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,73,0.7905,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,74,0.7446,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,75,0.7854,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,76,0.7864,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,77,0.7866,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,78,0.7889,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,79,0.7707,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,80,0.7932,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,81,0.7794,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,82,0.7755,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,83,0.7820,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,84,0.7916,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,85,0.7890,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,86,0.7475,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,87,0.7795,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,88,0.7796,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,89,0.7890,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,90,0.7726,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,91,0.7850,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,92,0.7723,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,93,0.7751,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,94,0.7620,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,95,0.7522,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,96,0.7942,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,97,0.7646,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,98,0.7596,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,99,0.7537,0.7774,0.7358,0.8093,0.7816,0.0141
resnet,torchscript,GPU,100,0.7503,0.7774,0.7358,0.8093,0.7816,0.0141
swin,onnx,CPU,1,4.2759,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,2,4.2477,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,3,4.2528,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,4,4.2449,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,5,4.2628,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,6,4.2787,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,7,4.2193,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,8,4.1989,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,9,4.2081,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,10,4.2501,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,11,4.2327,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,12,4.2414,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,13,4.2315,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,14,4.2725,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,15,4.2334,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,16,4.2754,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,17,4.2703,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,18,4.2821,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,19,4.2450,4.2535,4.1938,4.3195,4.2521,0.0249
swin,onnx,CPU,20,4.2738,4.2535,4.1938,4.3195,4.2521,0.0249
