ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745353337.4218724,100.0,29592,0,0.0,4.0
1745353338.4874082,100.0,29935,0,0.0,4.0
1745353339.5609524,100.0,29936,0,0.0,4.0
1745353340.630172,100.0,29942,0,0.0,4.0
1745353341.6959248,100.0,29942,0,0.0,4.0
1745353342.7551985,100.0,29943,0,0.0,4.0
1745353343.8180537,100.0,30008,0,0.0,4.0
1745353344.890045,100.0,30001,0,0.0,4.0
1745353345.9607923,100.0,29962,0,0.0,4.0
1745353347.0256116,100.0,29960,0,0.0,4.0
1745353348.0979857,100.0,29950,0,0.0,4.0
1745353349.1683748,100.0,29947,0,0.0,4.0
1745353350.2404156,100.0,29941,0,0.0,4.0
1745353351.3022008,100.0,29947,0,0.0,4.0
1745353352.372176,100.0,29954,0,0.0,4.0
1745353353.4452233,100.0,29959,0,0.0,4.0
1745353354.513669,100.0,29945,0,0.0,4.0
1745353355.5852787,100.0,29949,0,0.0,4.0
1745353356.6523545,100.0,29950,0,0.0,4.0
1745353357.7262335,100.0,29955,0,0.0,4.0
1745353358.8019445,100.0,29951,0,0.0,4.0
1745353359.8696613,100.0,29952,0,0.0,4.0
1745353360.9392445,100.0,29948,0,0.0,4.0
1745353362.0044618,100.0,30006,0,0.0,4.0
1745353363.0769951,100.0,29946,0,0.0,4.0
1745353364.1487792,100.0,29948,0,0.0,4.0
1745353365.2260752,100.0,29955,0,0.0,4.0
1745353366.2924564,100.0,29950,0,0.0,4.0
1745353367.3704765,100.0,29951,0,0.0,4.0
1745353368.4405541,100.0,29952,0,0.0,4.0
1745353369.5006764,100.0,29951,0,0.0,4.0
1745353370.568069,100.0,29952,0,0.0,4.0
1745353371.6420407,100.0,29951,0,0.0,4.0
1745353372.7140248,100.0,29989,0,0.0,4.0
1745353373.7850585,100.0,29954,0,0.0,4.0
1745353374.8524945,100.0,29954,0,0.0,4.0
1745353375.9248958,100.0,29949,0,0.0,4.0
1745353377.0020173,100.0,29950,0,0.0,4.0
1745353378.07692,100.0,29952,0,0.0,4.0
1745353379.1391573,100.0,29946,0,0.0,4.0
1745353380.2066903,100.0,29953,0,0.0,4.0
1745353381.2820597,100.0,30020,0,0.0,4.0
1745353382.3396146,100.0,29956,0,0.0,4.0
1745353383.4044216,100.0,29955,0,0.0,4.0
1745353384.4733624,100.0,29949,0,0.0,4.0
1745353385.5456262,100.0,29950,0,0.0,4.0
1745353386.6058166,100.0,29948,0,0.0,4.0
1745353387.6759179,100.0,29945,0,0.0,4.0
1745353388.7393966,100.0,29959,0,0.0,4.0
1745353389.8201175,100.0,29970,0,0.0,4.0
1745353390.8980665,100.0,30032,0,0.0,4.0
1745353391.9600863,100.0,29974,0,0.0,4.0
1745353393.032641,100.0,29967,0,0.0,4.0
1745353394.0973945,100.0,29968,0,0.0,4.0
1745353395.1620908,100.0,29968,0,0.0,4.0
1745353396.231533,100.0,29965,0,0.0,4.0
1745353397.3117325,100.0,29969,0,0.0,4.0
1745353398.3940587,100.0,29968,0,0.0,4.0
1745353399.459903,100.0,29969,0,0.0,4.0
1745353400.5288095,100.0,30031,0,0.0,4.0
1745353401.6085253,100.0,30009,0,0.0,4.0
1745353402.680288,100.0,29979,0,0.0,4.0
1745353403.7535684,100.0,29975,0,0.0,4.0
1745353404.8220155,100.0,29980,0,0.0,4.0
1745353405.8918622,100.0,29978,0,0.0,4.0
1745353406.9653885,100.0,29980,0,0.0,4.0
1745353408.042057,100.0,29980,0,0.0,4.0
1745353409.1181035,100.0,29990,0,0.0,4.0
1745353410.1842601,100.0,30050,0,0.0,4.0
1745353411.2940156,100.0,30330,0,0.0,4.0
1745353412.356642,100.0,30854,0,0.0,4.0
1745353413.4603548,100.0,31415,0,0.0,4.0
1745353414.556416,100.0,31906,0,0.0,4.0
1745353415.6620069,100.0,32417,0,0.0,4.0
1745353416.7542481,100.0,32567,0,0.0,4.0
1745353417.853937,100.0,32634,0,0.0,4.0
1745353418.9703605,100.0,32587,0,0.0,4.0
1745353420.0531538,100.0,32594,0,0.0,4.0
1745353421.1474814,100.0,32588,0,0.0,4.0
1745353422.239926,100.0,32586,0,0.0,4.0
1745353423.3339891,100.0,32587,0,0.0,4.0
1745353424.4088826,100.0,32594,0,0.0,4.0
1745353425.5019822,100.0,32594,0,0.0,4.0
1745353426.5839822,100.0,32910,0,0.0,4.0
1745353427.661977,100.0,33347,0,0.0,4.0
1745353428.7573133,100.0,34641,0,0.0,4.0
1745353429.8420959,100.0,36226,0,0.0,4.0
1745353430.9328969,100.0,38695,0,0.0,4.0
1745353431.9984965,100.0,40132,0,0.0,4.0
1745353433.0994742,100.0,41734,0,0.0,4.0
1745353434.2049885,100.0,41788,0,0.0,4.0
1745353435.2983952,100.0,41767,0,0.0,4.0
1745353436.3690805,100.0,41769,0,0.0,4.0
1745353437.446138,100.0,41771,0,0.0,4.0
1745353438.5283053,100.0,41773,0,0.0,4.0
1745353439.6018002,100.0,41773,0,0.0,4.0
1745353440.6804755,100.0,41780,0,0.0,4.0
1745353441.7460463,100.0,41814,0,0.0,4.0
1745353442.856962,100.0,41787,0,0.0,4.0
1745353443.9363427,100.0,41777,0,0.0,4.0
1745353445.0199676,100.0,41771,0,0.0,4.0
1745353446.0994825,100.0,41769,0,0.0,4.0
1745353447.1780164,100.0,41776,0,0.0,4.0
1745353448.2441587,100.0,41975,0,0.0,4.0
1745353449.3303764,100.0,41805,0,0.0,4.0
1745353450.4234664,100.0,41800,0,0.0,4.0
1745353451.5220835,100.0,41807,0,0.0,4.0
1745353452.6322327,100.0,41809,0,0.0,4.0
1745353453.7290516,100.0,41809,0,0.0,4.0
1745353454.8021715,100.0,41808,0,0.0,4.0
1745353455.8979795,100.0,41870,0,0.0,4.0
1745353456.9882941,100.0,41808,0,0.0,4.0
1745353458.0795577,100.0,41812,0,0.0,4.0
1745353459.1775932,100.0,41807,0,0.0,4.0
1745353460.2490206,100.0,41803,0,0.0,4.0
1745353461.308163,100.0,41804,0,0.0,4.0
1745353462.3844945,100.0,41803,0,0.0,4.0
1745353463.4612286,100.0,41936,0,0.0,4.0
1745353464.5447993,100.0,41837,0,0.0,4.0
1745353465.6380408,100.0,41834,0,0.0,4.0
1745353466.700752,100.0,41831,0,0.0,4.0
1745353467.7961538,100.0,41832,0,0.0,4.0
1745353468.8730094,100.0,41835,0,0.0,4.0
1745353469.9661195,100.0,42072,0,0.0,4.0
1745353471.0781455,100.0,42226,0,0.0,4.0
1745353472.1691453,100.0,42198,0,0.0,4.0
1745353473.274166,100.0,42203,0,0.0,4.0
1745353474.3476129,100.0,42900,0,0.0,4.0
1745353475.4382725,100.0,42902,0,0.0,4.0
1745353476.5140378,100.0,42900,0,0.0,4.0
1745353477.5986888,100.0,42903,0,0.0,4.0
1745353478.6919591,100.0,42926,0,0.0,4.0
1745353479.7860146,100.0,42894,0,0.0,4.0
1745353480.883197,100.0,42890,0,0.0,4.0
1745353481.986021,100.0,42891,0,0.0,4.0
1745353483.0766735,100.0,42896,0,0.0,4.0
1745353484.1660569,100.0,42890,0,0.0,4.0
1745353485.256087,100.0,42891,0,0.0,4.0
1745353486.3411043,100.0,42894,0,0.0,4.0
1745353487.4307323,100.0,42915,0,0.0,4.0
1745353488.5230362,100.0,42897,0,0.0,4.0
1745353489.5860536,100.0,43233,0,0.0,4.0
1745353490.689497,100.0,43220,0,0.0,4.0
1745353491.7621589,100.0,43540,0,0.0,4.0
1745353492.8735266,100.0,43241,0,0.0,4.0
1745353493.9588416,100.0,43246,0,0.0,4.0
1745353495.0224993,100.0,43315,0,0.0,4.0
1745353496.1143153,100.0,43256,0,0.0,4.0
1745353497.2222366,100.0,43258,0,0.0,4.0
1745353498.312277,100.0,43373,0,0.0,4.0
1745353499.4033015,100.0,43942,0,0.0,4.0
1745353500.4960911,100.0,43948,0,0.0,4.0
1745353501.584051,100.0,43959,0,0.0,4.0
1745353502.6900623,100.0,44023,0,0.0,4.0
1745353503.7715912,100.0,43984,0,0.0,4.0
1745353504.856756,100.0,43984,0,0.0,4.0
1745353505.9485123,100.0,43986,0,0.0,4.0
1745353507.0400455,100.0,43993,0,0.0,4.0
1745353508.1243517,100.0,43987,0,0.0,4.0
1745353509.2113626,100.0,44566,0,0.0,4.0
1745353510.3005607,100.0,44714,0,0.0,4.0
1745353511.3968573,100.0,44682,0,0.0,4.0
1745353512.4797974,100.0,44931,0,0.0,4.0
1745353513.573083,100.0,45080,0,0.0,4.0
1745353514.6502016,100.0,45167,0,0.0,4.0
1745353515.7438612,100.0,45425,0,0.0,4.0
1745353516.82097,100.0,45416,0,0.0,4.0
1745353517.909783,100.0,45483,0,0.0,4.0
1745353518.987153,100.0,45422,0,0.0,4.0
1745353520.0768423,100.0,45418,0,0.0,4.0
1745353521.1646323,100.0,45409,0,0.0,4.0
1745353522.247301,100.0,45415,0,0.0,4.0
1745353523.3500245,100.0,45411,0,0.0,4.0
1745353524.4397724,100.0,45414,0,0.0,4.0
1745353525.5201128,100.0,45448,0,0.0,4.0
1745353526.612126,100.0,45412,0,0.0,4.0
1745353527.6833262,100.0,45413,0,0.0,4.0
1745353528.7725804,100.0,45413,0,0.0,4.0
1745353529.8599255,100.0,45615,0,0.0,4.0
1745353530.9660327,100.0,45764,0,0.0,4.0
1745353532.0957353,100.0,46400,0,0.0,4.0
1745353533.2580822,100.0,47090,0,0.0,4.0
1745353534.3780606,100.0,47572,0,0.0,4.0
1745353535.4782264,100.0,47775,0,0.0,4.0
1745353536.5769894,100.0,47797,0,0.0,4.0
1745353537.6821353,100.0,47815,0,0.0,4.0
1745353538.790096,100.0,47883,0,0.0,4.0
1745353539.8860521,100.0,47828,0,0.0,4.0
1745353540.9860213,100.0,47826,0,0.0,4.0
1745353542.090038,100.0,47890,0,0.0,4.0
1745353543.1808245,100.0,47859,0,0.0,4.0
1745353544.2992225,100.0,47867,0,0.0,4.0
1745353545.395604,100.0,47934,0,0.0,4.0
1745353546.4765697,100.0,48020,0,0.0,4.0
1745353547.5655432,100.0,48181,0,0.0,4.0
1745353548.661463,100.0,48348,0,0.0,4.0
1745353549.764293,100.0,48997,0,0.0,4.0
1745353550.8609638,100.0,49143,0,0.0,4.0
1745353551.9580681,100.0,49674,0,0.0,4.0
1745353553.0620706,100.0,50678,0,0.0,4.0
1745353554.1626687,100.0,51586,0,0.0,4.0
1745353555.258062,100.0,53248,0,0.0,4.0
1745353556.3620126,100.0,54432,0,0.0,4.0
1745353557.4620605,100.0,55283,0,0.0,4.0
1745353558.5599535,100.0,56046,0,0.0,4.0
1745353559.6619797,100.0,56140,0,0.0,4.0
1745353560.7583485,100.0,56142,0,0.0,4.0
1745353561.8540397,100.0,56138,0,0.0,4.0
1745353562.9460392,100.0,56144,0,0.0,4.0
1745353564.038054,100.0,56140,0,0.0,4.0
1745353565.1339848,100.0,56207,0,0.0,4.0
1745353566.2420359,100.0,56150,0,0.0,4.0
1745353567.3283732,100.0,56157,0,0.0,4.0
1745353568.4380589,100.0,56156,0,0.0,4.0
1745353569.5140996,100.0,56162,0,0.0,4.0
1745353570.5860536,100.0,56162,0,0.0,4.0
1745353571.6980348,100.0,56157,0,0.0,4.0
1745353572.7948606,100.0,56220,0,0.0,4.0
1745353573.878741,100.0,56162,0,0.0,4.0
1745353574.9683867,100.0,56161,0,0.0,4.0
1745353576.0800931,100.0,56161,0,0.0,4.0
1745353577.1576273,100.0,56160,0,0.0,4.0
1745353578.2456915,100.0,56167,0,0.0,4.0
1745353579.3385456,100.0,56233,0,0.0,4.0
1745353580.4380534,100.0,56172,0,0.0,4.0
1745353581.537371,100.0,56172,0,0.0,4.0
1745353582.6220798,100.0,56171,0,0.0,4.0
1745353583.7136989,100.0,56163,0,0.0,4.0
1745353584.8261166,100.0,56157,0,0.0,4.0
1745353586.002078,100.0,56157,0,0.0,4.0
1745353587.0955727,100.0,56169,0,0.0,4.0
1745353588.2129443,100.0,56151,0,0.0,4.0
1745353589.2999978,100.0,56146,0,0.0,4.0
1745353590.39806,100.0,56151,0,0.0,4.0
1745353591.5020664,100.0,56176,0,0.0,4.0
1745353592.5957482,100.0,56197,0,0.0,4.0
1745353593.6958718,100.0,56458,0,0.0,4.0
1745353594.7677252,100.0,56578,0,0.0,4.0
1745353595.868341,100.0,56963,0,0.0,4.0
1745353596.9955788,100.0,57066,0,0.0,4.0
1745353598.1290276,100.0,57221,0,0.0,4.0
