Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1745393356,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745393357,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745393358,2,POST,/api/v1/sky-replacement,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1239.033835940063,1239.033835940063,1239.033835940063,1239.033835940063,359521.0
1745393358,2,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1,0,1239.033835940063,1239.033835940063,1239.033835940063,1239.033835940063,359521.0
1745393359,3,POST,/api/v1/sky-replacement,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393359,3,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393360,4,POST,/api/v1/sky-replacement,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393360,4,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393361,5,POST,/api/v1/sky-replacement,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393361,5,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393362,5,POST,/api/v1/predict,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2904.133320087567,2904.133320087567,2904.133320087567,2904.133320087567,7651.0
1745393362,5,POST,/api/v1/sky-replacement,0.500000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393362,5,,Aggregated,0.500000,0.000000,1700,1700,2900,2900,2900,2900,2900,2900,2900,2900,2900,3,0,1700.0,1952.0494306925684,1239.033835940063,2904.133320087567,219983.0
1745393363,5,POST,/api/v1/predict,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2904.133320087567,2921.6727319872007,2904.133320087567,2939.2121438868344,6924.0
1745393363,5,POST,/api/v1/sky-replacement,0.400000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1239.033835940063,1476.0074859950691,1239.033835940063,1712.9811360500753,326149.0
1745393363,5,,Aggregated,0.400000,0.000000,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,4,0,1700.0,2198.840108991135,1239.033835940063,2939.2121438868344,166536.5
