ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB,gpu_mem_total_MiB
1745410857.0041423,14.4,4354,0,0.0,4.0,12288.0
1745410858.0226996,31.0,4678,0,0.0,4.0,12288.0
1745410859.0449574,33.0,4861,0,0.0,4.0,12288.0
1745410860.0676742,34.0,4877,0,0.0,4.0,12288.0
1745410861.087646,37.7,5221,0,0.0,4.0,12288.0
1745410862.1104128,61.7,5450,0,0.0,4.0,12288.0
1745410863.1352031,77.2,5447,0,0.0,4.0,12288.0
1745410864.1637266,53.0,5527,0,0.0,4.0,12288.0
1745410865.1895819,72.3,5514,0,0.0,4.0,12288.0
1745410866.2114303,68.4,5831,0,0.0,4.0,12288.0
1745410867.2410014,76.6,5775,0,0.0,4.0,12288.0
1745410868.2855463,79.7,6408,0,0.0,4.0,12288.0
1745410869.348797,76.2,6005,0,0.0,4.0,12288.0
1745410870.3916001,81.4,6033,0,0.0,4.0,12288.0
1745410871.4298735,80.8,6293,0,0.0,4.0,12288.0
1745410872.4695375,80.4,6199,0,0.0,4.0,12288.0
1745410873.5059366,80.4,6099,0,0.0,4.0,12288.0
1745410874.5381496,79.7,6047,0,0.0,4.0,12288.0
1745410875.5727713,74.7,6240,0,0.0,4.0,12288.0
1745410876.6071146,72.5,6311,0,0.0,4.0,12288.0
1745410877.638401,15.1,5802,0,0.0,4.0,12288.0
1745410878.6632373,11.9,5764,0,0.0,4.0,12288.0
1745410879.6954284,11.0,5811,0,0.0,4.0,12288.0
1745410880.7219515,27.2,6015,0,0.0,4.0,12288.0
1745410881.7543182,53.3,5840,0,0.0,4.0,12288.0
1745410882.7884135,49.6,6157,0,0.0,4.0,12288.0
1745410883.8307686,74.2,6179,0,0.0,4.0,12288.0
1745410884.863638,80.2,6189,0,0.0,4.0,12288.0
1745410885.9211457,84.4,6103,0,0.0,4.0,12288.0
1745410886.9685466,83.3,6463,0,0.0,4.0,12288.0
1745410888.0028613,78.0,6285,0,0.0,4.0,12288.0
1745410889.0370939,78.7,6406,0,0.0,4.0,12288.0
1745410890.0718741,81.4,6393,0,0.0,4.0,12288.0
1745410891.1154816,85.1,6385,0,0.0,4.0,12288.0
1745410892.1586885,82.0,7453,0,0.0,4.0,12288.0
1745410893.2026906,72.9,6770,0,0.0,4.0,12288.0
1745410894.242887,74.8,6568,0,0.0,4.0,12288.0
1745410895.277049,78.5,6600,0,0.0,4.0,12288.0
1745410896.3179548,78.8,6615,0,0.0,4.0,12288.0
1745410897.356873,80.2,7377,0,0.0,4.0,12288.0
1745410898.4179869,80.6,6331,0,0.0,4.0,12288.0
1745410899.4694703,52.7,6391,0,0.0,4.0,12288.0
1745410900.5104713,45.5,7051,0,0.0,4.0,12288.0
1745410901.5376124,19.4,6153,0,0.0,4.0,12288.0
1745410902.5627415,11.0,6166,0,0.0,4.0,12288.0
1745410903.5892048,11.5,6179,0,0.0,4.0,12288.0
1745410904.613448,11.2,6173,0,0.0,4.0,12288.0
1745410905.637892,29.2,6408,0,0.0,4.0,12288.0
1745410906.6656146,65.9,6608,0,0.0,4.0,12288.0
1745410907.694787,57.0,6133,0,0.0,4.0,12288.0
1745410908.728839,77.9,6131,0,0.0,4.0,12288.0
1745410909.7652476,78.0,6592,0,0.0,4.0,12288.0
1745410910.801547,79.7,6491,0,0.0,4.0,12288.0
1745410911.8368611,84.8,6537,0,0.0,4.0,12288.0
1745410912.8774712,82.1,6432,0,0.0,4.0,12288.0
1745410913.9257684,64.3,6257,0,0.0,4.0,12288.0
1745410914.959766,77.4,6245,0,0.0,4.0,12288.0
1745410915.994313,75.7,6388,0,0.0,4.0,12288.0
1745410917.03917,82.3,6710,0,0.0,4.0,12288.0
1745410918.0950658,88.8,7686,0,0.0,4.0,12288.0
1745410919.143757,74.7,6444,0,0.0,4.0,12288.0
1745410920.1853356,74.7,6247,0,0.0,4.0,12288.0
1745410921.2167006,80.9,6788,0,0.0,4.0,12288.0
1745410922.256286,84.9,7328,0,0.0,4.0,12288.0
1745410923.2889538,84.0,7034,0,0.0,4.0,12288.0
1745410924.3448067,88.1,6961,0,0.0,4.0,12288.0
1745410925.3995647,88.2,6857,0,0.0,4.0,12288.0
1745410926.4647508,94.2,6838,0,0.0,4.0,12288.0
1745410927.5025146,91.2,7025,0,0.0,4.0,12288.0
1745410928.5544755,86.4,6891,0,0.0,4.0,12288.0
1745410929.6161761,89.1,6611,0,0.0,4.0,12288.0
1745410930.656779,91.8,6908,0,0.0,4.0,12288.0
1745410931.6959746,91.4,7241,0,0.0,4.0,12288.0
1745410932.75127,90.0,6993,0,0.0,4.0,12288.0
1745410933.8130152,88.8,6768,0,0.0,4.0,12288.0
1745410934.845867,90.6,8420,0,0.0,4.0,12288.0
1745410935.8973184,85.3,9569,0,0.0,4.0,12288.0
1745410936.9340916,66.4,6568,0,0.0,4.0,12288.0
1745410937.9606013,11.3,6583,0,0.0,4.0,12288.0
1745410938.9856038,12.9,6588,0,0.0,4.0,12288.0
1745410940.0116982,13.0,6769,0,0.0,4.0,12288.0
1745410941.0437412,13.6,6593,0,0.0,4.0,12288.0
1745410942.069069,12.3,6586,0,0.0,4.0,12288.0
1745410943.0948505,11.7,6591,0,0.0,4.0,12288.0
1745410944.1201742,11.9,6479,0,0.0,4.0,12288.0
1745410945.1442742,11.3,6477,0,0.0,4.0,12288.0
1745410946.168212,48.3,6380,0,0.0,4.0,12288.0
1745410947.1944778,13.9,6321,0,0.0,4.0,12288.0
1745410948.220986,53.7,6326,0,0.0,4.0,12288.0
1745410949.2566004,73.7,6310,0,0.0,4.0,12288.0
1745410950.2837832,33.7,6569,0,0.0,4.0,12288.0
1745410951.3127613,69.0,6747,0,0.0,4.0,12288.0
1745410952.3649275,82.3,7172,0,0.0,4.0,12288.0
1745410953.4136913,80.1,6856,0,0.0,4.0,12288.0
1745410954.46143,86.8,6844,0,0.0,4.0,12288.0
1745410955.4957483,87.6,6645,0,0.0,4.0,12288.0
1745410956.5566597,87.4,6690,0,0.0,4.0,12288.0
1745410957.5948534,86.5,6827,0,0.0,4.0,12288.0
1745410958.6321292,88.0,6764,0,0.0,4.0,12288.0
1745410959.691502,89.6,7046,0,0.0,4.0,12288.0
1745410960.7661939,89.1,7176,0,0.0,4.0,12288.0
1745410961.8070433,81.0,6870,0,0.0,4.0,12288.0
1745410962.8349075,75.8,7575,0,0.0,4.0,12288.0
1745410963.8645794,48.3,6812,0,0.0,4.0,12288.0
1745410964.893474,11.5,6667,0,0.0,4.0,12288.0
1745410965.9183102,15.8,6709,0,0.0,4.0,12288.0
1745410966.949202,72.6,6845,0,0.0,4.0,12288.0
1745410967.9853346,79.7,7127,0,0.0,4.0,12288.0
1745410969.0309732,82.9,7161,0,0.0,4.0,12288.0
1745410970.0814974,85.9,7005,0,0.0,4.0,12288.0
1745410971.127805,87.2,6949,0,0.0,4.0,12288.0
1745410972.182501,91.0,7092,0,0.0,4.0,12288.0
1745410973.240838,92.5,7092,0,0.0,4.0,12288.0
1745410974.2914033,94.0,7208,0,0.0,4.0,12288.0
1745410975.3478234,95.0,7155,0,0.0,4.0,12288.0
1745410976.4052155,95.2,7730,0,0.0,4.0,12288.0
1745410977.4509904,90.3,7471,0,0.0,4.0,12288.0
1745410978.5331182,91.2,7448,0,0.0,4.0,12288.0
1745410979.5942752,94.5,8167,0,0.0,4.0,12288.0
1745410980.6714034,92.4,7406,0,0.0,4.0,12288.0
1745410981.7349494,89.0,7241,0,0.0,4.0,12288.0
1745410982.7791078,87.3,7142,0,0.0,4.0,12288.0
1745410983.8107033,86.2,8827,0,0.0,4.0,12288.0
1745410984.8634596,56.6,6799,0,0.0,4.0,12288.0
1745410985.890494,47.3,7052,0,0.0,4.0,12288.0
1745410986.9165838,33.1,6766,0,0.0,4.0,12288.0
1745410987.941786,11.4,6776,0,0.0,4.0,12288.0
1745410988.9676492,11.3,6775,0,0.0,4.0,12288.0
1745410989.9926596,11.4,7065,0,0.0,4.0,12288.0
1745410991.0207906,11.7,6775,0,0.0,4.0,12288.0
1745410992.0452306,54.3,6970,0,0.0,4.0,12288.0
1745410993.080706,80.1,6940,0,0.0,4.0,12288.0
1745410994.1318603,62.9,6786,0,0.0,4.0,12288.0
1745410995.165819,65.1,6801,0,0.0,4.0,12288.0
1745410996.2073214,49.6,6797,0,0.0,4.0,12288.0
1745410997.237143,58.5,7045,0,0.0,4.0,12288.0
1745410998.2732775,80.3,7722,0,0.0,4.0,12288.0
1745410999.3268504,90.7,9205,0,0.0,4.0,12288.0
1745411000.3537567,73.8,7833,0,0.0,4.0,12288.0
1745411001.4429748,86.2,7361,0,0.0,4.0,12288.0
1745411002.5043383,90.4,7679,0,0.0,4.0,12288.0
1745411003.5430896,91.3,7584,0,0.0,4.0,12288.0
1745411004.5966341,94.3,7257,0,0.0,4.0,12288.0
1745411005.6387434,93.7,7610,0,0.0,4.0,12288.0
1745411006.7158024,97.3,7890,0,0.0,4.0,12288.0
1745411007.7805443,98.9,8147,0,0.0,4.0,12288.0
1745411008.8300693,97.7,8555,0,0.0,4.0,12288.0
1745411009.8851194,93.8,8066,0,0.0,4.0,12288.0
1745411010.9362307,95.7,8233,0,0.0,4.0,12288.0
1745411012.026181,95.0,7948,0,0.0,4.0,12288.0
1745411013.112975,96.4,8158,0,0.0,4.0,12288.0
1745411014.1696832,98.9,8403,0,0.0,4.0,12288.0
1745411015.2473915,98.7,8296,0,0.0,4.0,12288.0
1745411016.317687,99.3,8454,0,0.0,4.0,12288.0
1745411017.4373934,98.9,8615,0,0.0,4.0,12288.0
1745411018.5578582,94.8,8763,0,0.0,4.0,12288.0
1745411019.6450262,92.4,9657,0,0.0,4.0,12288.0
1745411020.7162647,91.0,10082,0,0.0,4.0,12288.0
1745411021.7623715,87.8,11995,0,0.0,4.0,12288.0
1745411022.8244493,82.5,10303,0,0.0,4.0,12288.0
1745411023.8506045,80.9,9935,0,0.0,4.0,12288.0
1745411024.887005,84.0,8752,0,0.0,4.0,12288.0
1745411025.9276285,92.7,9014,0,0.0,4.0,12288.0
1745411026.973264,90.6,10080,0,0.0,4.0,12288.0
1745411028.0537183,86.4,8840,0,0.0,4.0,12288.0
1745411029.1087031,85.4,8687,0,0.0,4.0,12288.0
1745411030.1479144,92.8,9091,0,0.0,4.0,12288.0
1745411031.1928363,86.1,8564,0,0.0,4.0,12288.0
1745411032.2250774,90.3,8593,0,0.0,4.0,12288.0
1745411033.2785292,85.6,8686,0,0.0,4.0,12288.0
1745411034.3175364,88.5,9270,0,0.0,4.0,12288.0
1745411035.3542016,77.7,8424,0,0.0,4.0,12288.0
1745411036.3837018,73.4,8298,0,0.0,4.0,12288.0
1745411037.4154952,46.6,8317,0,0.0,4.0,12288.0
1745411038.4465275,39.8,8019,0,0.0,4.0,12288.0
1745411039.485464,11.4,8008,0,0.0,4.0,12288.0
1745411040.51262,11.1,8015,0,0.0,4.0,12288.0
1745411041.5384471,12.3,8015,0,0.0,4.0,12288.0
1745411042.564432,11.2,8027,0,0.0,4.0,12288.0
1745411043.5889318,24.0,8204,0,0.0,4.0,12288.0
1745411044.6206183,77.8,8500,0,0.0,4.0,12288.0
1745411045.6655831,82.5,8276,0,0.0,4.0,12288.0
1745411046.706456,79.4,8230,0,0.0,4.0,12288.0
1745411047.7394478,77.4,8076,0,0.0,4.0,12288.0
1745411048.7866096,79.4,8137,0,0.0,4.0,12288.0
1745411049.8331277,83.4,8125,0,0.0,4.0,12288.0
1745411050.8852482,82.6,8087,0,0.0,4.0,12288.0
1745411051.9184525,82.4,8419,0,0.0,4.0,12288.0
1745411052.9512727,77.0,8601,0,0.0,4.0,12288.0
1745411053.9913414,74.6,8625,0,0.0,4.0,12288.0
1745411055.046009,72.4,8491,0,0.0,4.0,12288.0
1745411056.0861504,48.4,8114,0,0.0,4.0,12288.0
