Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1745408124,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745408125,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745408126,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745408127,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745408128,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1745408129,5,POST,/api/v1/predict,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1369.6856831666082,1369.6856831666082,1369.6856831666082,1369.6856831666082,4416.0
1745408129,5,POST,/api/v1/sky-replacement,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2432.277019834146,2432.277019834146,2432.277019834146,2432.277019834146,366058.0
1745408129,5,,Aggregated,0.000000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2,0,1400.0,1900.981351500377,1369.6856831666082,2432.277019834146,185237.0
1745408130,5,POST,/api/v1/predict,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408130,5,POST,/api/v1/sky-replacement,0.000000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2432.277019834146,2432.277019834146,2432.277019834146,2432.277019834146,366058.0
1745408130,5,,Aggregated,0.000000,0.000000,1400,1400,2400,2400,2400,2400,2400,2400,2400,2400,2400,3,0,1400.0,1724.1940833628178,1369.6856831666082,2432.277019834146,127330.0
1745408131,5,POST,/api/v1/predict,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408131,5,POST,/api/v1/sky-replacement,0.000000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2432.277019834146,2432.277019834146,2432.277019834146,2432.277019834146,366058.0
1745408131,5,,Aggregated,0.000000,0.000000,1400,1400,2400,2400,2400,2400,2400,2400,2400,2400,2400,3,0,1400.0,1724.1940833628178,1369.6856831666082,2432.277019834146,127330.0
1745408132,5,POST,/api/v1/predict,0.333333,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408132,5,POST,/api/v1/sky-replacement,0.166667,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2,0,2432.277019834146,2577.969560865313,2432.277019834146,2723.6621018964797,375764.0
1745408132,5,,Aggregated,0.500000,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,1400.0,1974.0610879962333,1369.6856831666082,2723.6621018964797,191865.0
1745408133,5,POST,/api/v1/batch-predict,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8914.88782595843,8914.88782595843,8914.88782595843,8914.88782595843,61525.0
1745408133,5,POST,/api/v1/predict,0.285714,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408133,5,POST,/api/v1/sky-replacement,0.142857,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,3,0,2400.0,2509.129495204737,2371.4493638835847,2723.6621018964797,352600.3333333333
1745408133,5,,Aggregated,0.428571,0.000000,2400,2400,2700,2700,8900,8900,8900,8900,8900,8900,8900,6,0,2400.0,3197.0969236378246,1369.6856831666082,8914.88782595843,189209.66666666666
1745408134,5,POST,/api/v1/batch-predict,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8914.88782595843,8914.88782595843,8914.88782595843,8914.88782595843,61525.0
1745408134,5,POST,/api/v1/predict,0.285714,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408134,5,POST,/api/v1/sky-replacement,0.142857,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,3,0,2400.0,2509.129495204737,2371.4493638835847,2723.6621018964797,352600.3333333333
1745408134,5,,Aggregated,0.428571,0.000000,2400,2400,2700,2700,8900,8900,8900,8900,8900,8900,8900,6,0,2400.0,3197.0969236378246,1369.6856831666082,8914.88782595843,189209.66666666666
1745408135,5,POST,/api/v1/batch-predict,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,1,0,8914.88782595843,8914.88782595843,8914.88782595843,8914.88782595843,61525.0
1745408135,5,POST,/api/v1/predict,0.285714,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408135,5,POST,/api/v1/sky-replacement,0.142857,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,3,0,2400.0,2509.129495204737,2371.4493638835847,2723.6621018964797,352600.3333333333
1745408135,5,,Aggregated,0.428571,0.000000,2400,2400,2700,2700,8900,8900,8900,8900,8900,8900,8900,6,0,2400.0,3197.0969236378246,1369.6856831666082,8914.88782595843,189209.66666666666
1745408136,5,POST,/api/v1/batch-predict,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,1,0,8914.88782595843,8914.88782595843,8914.88782595843,8914.88782595843,61525.0
1745408136,5,POST,/api/v1/predict,0.222222,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408136,5,POST,/api/v1/sky-replacement,0.333333,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,2400.0,2484.3558946158737,2371.4493638835847,2723.6621018964797,359169.5
1745408136,5,,Aggregated,0.555556,0.000000,2400,2400,2700,2700,8900,8900,8900,8900,8900,8900,8900,7,0,2400.0,3084.659519239462,1369.6856831666082,8914.88782595843,216305.0
1745408137,5,POST,/api/v1/batch-predict,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,1,0,8914.88782595843,8914.88782595843,8914.88782595843,8914.88782595843,61525.0
1745408137,5,POST,/api/v1/predict,0.222222,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,1370.6195470876992,1370.1526151271537,1369.6856831666082,1370.6195470876992,7966.0
1745408137,5,POST,/api/v1/sky-replacement,0.333333,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,2400.0,2484.3558946158737,2371.4493638835847,2723.6621018964797,359169.5
1745408137,5,,Aggregated,0.555556,0.000000,2400,2700,2700,8900,8900,8900,8900,8900,8900,8900,8900,7,0,2400.0,3084.659519239462,1369.6856831666082,8914.88782595843,216305.0
1745408138,5,POST,/api/v1/batch-predict,0.100000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,2,0,7107.429167022929,8011.15849649068,7107.429167022929,8914.88782595843,61525.0
1745408138,5,POST,/api/v1/predict,0.200000,0.000000,3500,3500,4800,4800,4800,4800,4800,4800,4800,4800,4800,5,0,1400.0,2335.7470244634897,597.965532913804,4848.142988048494,9443.0
1745408138,5,POST,/api/v1/sky-replacement,0.400000,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,2400.0,2484.3558946158737,2371.4493638835847,2723.6621018964797,359169.5
1745408138,5,,Aggregated,0.700000,0.000000,2700,3500,4800,7100,8900,8900,8900,8900,8900,8900,8900,11,0,2400.0,3421.6796085238457,597.965532913804,8914.88782595843,146085.72727272726
1745408139,5,POST,/api/v1/batch-predict,0.100000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,2,0,7107.429167022929,8011.15849649068,7107.429167022929,8914.88782595843,61525.0
1745408139,5,POST,/api/v1/batch-sky-replacement,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,13731.39096191153,13731.39096191153,13731.39096191153,13731.39096191153,2956479.0
1745408139,5,POST,/api/v1/predict,0.200000,0.000000,3500,3500,4800,4800,4800,4800,4800,4800,4800,4800,4800,5,0,1400.0,2335.7470244634897,597.965532913804,4848.142988048494,9443.0
1745408139,5,POST,/api/v1/sky-replacement,0.400000,0.000000,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,2400.0,2484.3558946158737,2371.4493638835847,2723.6621018964797,359169.5
1745408139,5,,Aggregated,0.700000,0.000000,3500,4800,7100,8900,14000,14000,14000,14000,14000,14000,14000,12,0,2400.0,4280.822221306153,597.965532913804,13731.39096191153,380285.1666666667
1745408140,5,POST,/api/v1/batch-predict,0.100000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,2,0,7107.429167022929,8011.15849649068,7107.429167022929,8914.88782595843,61525.0
