ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745348131.9379973,97.4,15142,0,0.0,4.0
1745348133.012015,100.0,15560,0,0.0,4.0
1745348134.091614,100.0,17133,0,0.0,4.0
1745348135.177968,100.0,17443,0,0.0,4.0
1745348136.2979996,100.0,17457,0,0.0,4.0
1745348137.354226,99.9,14992,0,0.0,4.0
1745348138.467871,90.4,15375,0,0.0,4.0
1745348139.521096,89.6,15756,0,0.0,4.0
1745348140.5722573,100.0,16825,0,0.0,4.0
1745348141.6620126,100.0,17012,0,0.0,4.0
1745348142.7521372,100.0,16959,0,0.0,4.0
1745348143.839249,100.0,16965,0,0.0,4.0
1745348144.9379945,100.0,16972,0,0.0,4.0
1745348146.0064564,86.7,14027,0,0.0,4.0
1745348147.12482,69.6,13279,0,0.0,4.0
1745348148.190187,100.0,15879,0,0.0,4.0
1745348149.2579257,100.0,16432,0,0.0,4.0
1745348150.305126,100.0,16455,0,0.0,4.0
1745348151.4239209,100.0,16449,0,0.0,4.0
1745348152.5098739,100.0,16455,0,0.0,4.0
1745348153.6099727,100.0,16456,0,0.0,4.0
1745348154.714003,84.6,14753,0,0.0,4.0
1745348155.818715,80.8,13971,0,0.0,4.0
1745348156.886356,99.8,13941,0,0.0,4.0
1745348157.954096,100.0,13733,0,0.0,4.0
1745348159.0195403,100.0,13757,0,0.0,4.0
1745348160.0838559,100.0,13922,0,0.0,4.0
1745348161.1687794,85.7,11473,0,0.0,4.0
1745348162.2240982,66.1,8594,0,0.0,4.0
1745348163.294983,83.4,9965,0,0.0,4.0
1745348164.3369164,99.4,11370,0,0.0,4.0
1745348165.399128,99.9,11542,0,0.0,4.0
1745348166.4662266,96.7,11203,0,0.0,4.0
1745348167.5069184,83.2,10062,0,0.0,4.0
1745348168.5540419,98.8,12576,0,0.0,4.0
1745348169.6120872,99.8,13964,0,0.0,4.0
1745348170.6741135,100.0,16841,0,0.0,4.0
1745348171.7671466,100.0,17580,0,0.0,4.0
1745348172.8452775,100.0,17570,0,0.0,4.0
1745348173.9291947,100.0,17372,0,0.0,4.0
1745348174.9955287,99.3,16019,0,0.0,4.0
1745348176.0628705,71.4,14429,0,0.0,4.0
1745348177.138062,80.6,15782,0,0.0,4.0
1745348178.2020895,98.2,16882,0,0.0,4.0
1745348179.2915475,100.0,17639,0,0.0,4.0
1745348180.3967018,100.0,18088,0,0.0,4.0
1745348181.5141535,100.0,18016,0,0.0,4.0
1745348182.6219711,100.0,18347,0,0.0,4.0
1745348183.7696645,100.0,18754,0,0.0,4.0
1745348184.8867476,100.0,19529,0,0.0,4.0
1745348185.9953718,100.0,21878,0,0.0,4.0
1745348187.1020072,100.0,23219,0,0.0,4.0
1745348188.2210355,100.0,24055,0,0.0,4.0
1745348189.3220496,99.9,25307,0,0.0,4.0
1745348190.4939623,100.0,23236,0,0.0,4.0
1745348191.630161,100.0,24939,0,0.0,4.0
1745348192.754031,100.0,26253,0,0.0,4.0
1745348193.8660796,100.0,26832,0,0.0,4.0
1745348194.994009,100.0,26110,0,0.0,4.0
1745348196.1301286,100.0,24266,0,0.0,4.0
1745348197.234059,100.0,26125,0,0.0,4.0
1745348198.358024,100.0,26539,0,0.0,4.0
1745348199.491698,100.0,25983,0,0.0,4.0
1745348200.6189265,100.0,26873,0,0.0,4.0
1745348201.7516146,100.0,26740,0,0.0,4.0
1745348202.9179783,100.0,24206,0,0.0,4.0
1745348204.072454,100.0,22351,0,0.0,4.0
1745348205.2890077,100.0,24388,0,0.0,4.0
1745348206.3820193,100.0,22802,0,0.0,4.0
1745348207.4855967,99.0,23088,0,0.0,4.0
1745348208.6471455,92.6,22284,0,0.0,4.0
1745348209.7500393,100.0,22147,0,0.0,4.0
1745348210.8699841,100.0,22904,0,0.0,4.0
1745348211.9780235,100.0,23375,0,0.0,4.0
1745348213.1180131,100.0,23458,0,0.0,4.0
1745348214.2500632,100.0,23515,0,0.0,4.0
1745348215.3936825,100.0,23641,0,0.0,4.0
1745348216.5419896,100.0,23706,0,0.0,4.0
1745348217.6300404,100.0,23914,0,0.0,4.0
1745348218.7420797,100.0,23054,0,0.0,4.0
1745348219.799927,99.1,22263,0,0.0,4.0
1745348220.8438535,64.4,18916,0,0.0,4.0
1745348221.900999,72.0,19157,0,0.0,4.0
1745348222.9664896,84.4,18991,0,0.0,4.0
1745348224.0393858,100.0,20968,0,0.0,4.0
1745348225.1300125,100.0,21576,0,0.0,4.0
1745348226.250039,100.0,21589,0,0.0,4.0
1745348227.3861408,100.0,21635,0,0.0,4.0
1745348228.510416,100.0,21530,0,0.0,4.0
1745348229.627612,100.0,21615,0,0.0,4.0
1745348230.7539797,100.0,21882,0,0.0,4.0
1745348231.8540814,100.0,21900,0,0.0,4.0
1745348232.9016159,100.0,21430,0,0.0,4.0
1745348234.0060785,87.6,20445,0,0.0,4.0
1745348235.0941591,58.5,17213,0,0.0,4.0
1745348236.2451003,73.6,18835,0,0.0,4.0
1745348237.3262858,84.3,19310,0,0.0,4.0
1745348238.3862102,100.0,21655,0,0.0,4.0
1745348239.4916358,100.0,22367,0,0.0,4.0
1745348240.589952,100.0,22417,0,0.0,4.0
1745348241.7241938,100.0,22378,0,0.0,4.0
1745348242.8904366,100.0,22446,0,0.0,4.0
1745348244.0274355,100.0,22550,0,0.0,4.0
1745348245.1420102,100.0,22506,0,0.0,4.0
1745348246.2546005,100.0,22321,0,0.0,4.0
1745348247.4123526,92.8,19774,0,0.0,4.0
1745348248.556369,61.0,16855,0,0.0,4.0
1745348249.653064,71.7,15451,0,0.0,4.0
1745348250.7128136,86.3,16643,0,0.0,4.0
1745348251.8201637,99.7,19251,0,0.0,4.0
1745348252.8884282,100.0,20812,0,0.0,4.0
1745348254.0020874,100.0,22782,0,0.0,4.0
1745348255.1340082,100.0,23282,0,0.0,4.0
1745348256.2619865,100.0,23525,0,0.0,4.0
1745348257.404348,100.0,23634,0,0.0,4.0
1745348258.5459955,100.0,23757,0,0.0,4.0
1745348259.673985,100.0,23950,0,0.0,4.0
1745348260.8339837,100.0,24030,0,0.0,4.0
1745348261.942099,100.0,24996,0,0.0,4.0
1745348263.0261626,92.4,22279,0,0.0,4.0
1745348264.178595,66.1,21900,0,0.0,4.0
1745348265.3206797,71.3,21641,0,0.0,4.0
1745348266.404066,91.3,23347,0,0.0,4.0
1745348267.5437486,100.0,25794,0,0.0,4.0
1745348268.6750607,100.0,27044,0,0.0,4.0
1745348269.8117805,100.0,27265,0,0.0,4.0
1745348270.9819849,100.0,27295,0,0.0,4.0
1745348272.1300402,100.0,27272,0,0.0,4.0
1745348273.2673657,100.0,27274,0,0.0,4.0
1745348274.4020023,100.0,27277,0,0.0,4.0
1745348275.5100243,100.0,27377,0,0.0,4.0
1745348276.6200247,100.0,26062,0,0.0,4.0
1745348277.7540283,100.0,26585,0,0.0,4.0
1745348278.9010968,100.0,25910,0,0.0,4.0
1745348280.0117965,80.1,25235,0,0.0,4.0
1745348281.0401154,57.5,22333,0,0.0,4.0
1745348282.1162698,71.3,22138,0,0.0,4.0
1745348283.1665347,95.1,21399,0,0.0,4.0
1745348284.249964,100.0,23173,0,0.0,4.0
1745348285.3318746,100.0,23366,0,0.0,4.0
1745348286.4549012,100.0,23460,0,0.0,4.0
1745348287.5860612,100.0,23558,0,0.0,4.0
1745348288.7099786,100.0,23608,0,0.0,4.0
1745348289.8469667,100.0,23584,0,0.0,4.0
1745348290.97706,100.0,23585,0,0.0,4.0
1745348292.0993724,100.0,22668,0,0.0,4.0
1745348293.2836142,100.0,23035,0,0.0,4.0
1745348294.3813756,100.0,23509,0,0.0,4.0
1745348295.4740436,83.7,22713,0,0.0,4.0
1745348296.5707886,89.8,20830,0,0.0,4.0
1745348297.6344469,66.6,17841,0,0.0,4.0
1745348298.6638207,85.0,21850,0,0.0,4.0
1745348299.8224525,82.3,20065,0,0.0,4.0
1745348300.9778435,92.3,21484,0,0.0,4.0
1745348302.1280518,97.8,22440,0,0.0,4.0
1745348303.2589235,99.8,23214,0,0.0,4.0
1745348304.4026399,100.0,23521,0,0.0,4.0
1745348305.6314456,100.0,23706,0,0.0,4.0
1745348306.7295835,100.0,23703,0,0.0,4.0
1745348307.829218,100.0,24071,0,0.0,4.0
1745348308.99401,100.0,24363,0,0.0,4.0
1745348310.1910899,100.0,25191,0,0.0,4.0
1745348311.4530413,100.0,25249,0,0.0,4.0
1745348312.5380359,100.0,25344,0,0.0,4.0
1745348313.7941995,100.0,29295,0,0.0,4.0
1745348315.0061765,100.0,31158,0,0.0,4.0
1745348316.172413,100.0,31773,0,0.0,4.0
1745348317.2419324,100.0,33197,0,0.0,4.0
1745348318.3794096,99.3,33837,0,0.0,4.0
1745348319.4833992,93.9,36528,0,0.0,4.0
1745348320.5887234,100.0,32965,0,0.0,4.0
1745348321.8337457,100.0,33301,0,0.0,4.0
1745348323.1326444,100.0,37116,0,0.0,4.0
1745348324.2820923,99.8,33366,0,0.0,4.0
1745348325.3900878,99.5,34787,0,0.0,4.0
1745348326.501674,91.6,32547,0,0.0,4.0
1745348327.6073143,100.0,34083,0,0.0,4.0
1745348328.7416868,100.0,34130,0,0.0,4.0
1745348330.0355823,100.0,34778,0,0.0,4.0
1745348331.2543397,100.0,36264,0,0.0,4.0
1745348332.4351106,100.0,36868,0,0.0,4.0
1745348333.6350813,100.0,37382,0,0.0,4.0
1745348334.894964,100.0,37508,0,0.0,4.0
1745348336.1068332,100.0,38024,0,0.0,4.0
1745348337.311113,100.0,38051,0,0.0,4.0
1745348338.5147538,100.0,38407,0,0.0,4.0
1745348339.8501234,100.0,38378,0,0.0,4.0
1745348341.0470185,100.0,39576,0,0.0,4.0
1745348342.259029,100.0,39247,0,0.0,4.0
1745348343.4037254,100.0,37551,0,0.0,4.0
1745348344.6318576,100.0,39240,0,0.0,4.0
1745348345.793688,100.0,34576,0,0.0,4.0
1745348346.946149,95.2,33453,0,0.0,4.0
1745348347.9890707,69.2,33296,0,0.0,4.0
1745348349.0832062,65.3,30778,0,0.0,4.0
1745348350.222036,87.7,31997,0,0.0,4.0
1745348351.38124,96.3,34876,0,0.0,4.0
1745348352.5215263,99.8,36889,0,0.0,4.0
1745348353.6798565,99.9,38608,0,0.0,4.0
1745348354.9949782,100.0,40460,0,0.0,4.0
1745348356.2545125,100.0,41224,0,0.0,4.0
1745348357.4909828,100.0,41282,0,0.0,4.0
1745348358.692606,100.0,41231,0,0.0,4.0
1745348359.8802252,100.0,41358,0,0.0,4.0
1745348361.0891533,100.0,41440,0,0.0,4.0
1745348362.2990072,100.0,41241,0,0.0,4.0
1745348363.6110973,100.0,41509,0,0.0,4.0
1745348364.8309958,100.0,41459,0,0.0,4.0
1745348365.9913204,100.0,40274,0,0.0,4.0
1745348367.247086,100.0,40717,0,0.0,4.0
1745348368.4551349,100.0,42263,0,0.0,4.0
1745348369.6711333,100.0,42699,0,0.0,4.0
1745348370.8821075,100.0,42742,0,0.0,4.0
1745348372.0830927,100.0,41022,0,0.0,4.0
1745348373.3075979,100.0,42353,0,0.0,4.0
1745348374.5112379,100.0,40808,0,0.0,4.0
1745348375.6341228,85.6,36834,0,0.0,4.0
1745348376.9264193,99.9,34478,0,0.0,4.0
1745348378.0081239,99.1,36553,0,0.0,4.0
1745348379.0817099,64.6,29659,0,0.0,4.0
1745348380.2131693,80.7,33536,0,0.0,4.0
1745348381.313773,86.8,34439,0,0.0,4.0
1745348382.4795423,99.9,36783,0,0.0,4.0
1745348383.699231,99.9,39627,0,0.0,4.0
1745348384.8868015,100.0,41693,0,0.0,4.0
1745348386.1147902,100.0,42703,0,0.0,4.0
1745348387.371598,100.0,42806,0,0.0,4.0
1745348388.607678,100.0,42917,0,0.0,4.0
1745348389.823209,100.0,42935,0,0.0,4.0
1745348391.0550344,100.0,42972,0,0.0,4.0
1745348392.2911205,100.0,42937,0,0.0,4.0
1745348393.5149992,100.0,42933,0,0.0,4.0
1745348394.663078,100.0,42939,0,0.0,4.0
1745348395.903055,100.0,42954,0,0.0,4.0
1745348397.1301055,100.0,42941,0,0.0,4.0
1745348398.3472369,100.0,42940,0,0.0,4.0
1745348399.57905,100.0,42993,0,0.0,4.0
1745348400.8267548,100.0,42948,0,0.0,4.0
1745348402.0510736,100.0,42948,0,0.0,4.0
1745348403.251026,100.0,42979,0,0.0,4.0
1745348404.47525,100.0,42980,0,0.0,4.0
1745348405.6633382,100.0,42655,0,0.0,4.0
1745348406.7292254,63.9,34738,0,0.0,4.0
1745348408.1534832,70.9,35855,0,0.0,4.0
1745348409.1824656,64.2,34821,0,0.0,4.0
1745348410.2664516,53.1,30933,0,0.0,4.0
1745348411.3818467,58.2,27188,0,0.0,4.0
1745348412.6784108,100.0,33247,0,0.0,4.0
1745348413.7326453,66.6,28433,0,0.0,4.0
1745348414.9820683,99.1,30454,0,0.0,4.0
1745348416.1602075,99.8,32287,0,0.0,4.0
1745348417.3389983,100.0,32720,0,0.0,4.0
1745348418.5311902,100.0,32727,0,0.0,4.0
1745348419.684824,100.0,32997,0,0.0,4.0
1745348420.8974915,100.0,33170,0,0.0,4.0
1745348422.2548635,100.0,32930,0,0.0,4.0
1745348423.4481552,100.0,33300,0,0.0,4.0
1745348424.6416678,100.0,33155,0,0.0,4.0
1745348425.8412042,100.0,33334,0,0.0,4.0
1745348427.0751545,100.0,33591,0,0.0,4.0
1745348428.299189,100.0,34834,0,0.0,4.0
1745348429.4908986,100.0,34851,0,0.0,4.0
1745348430.731864,100.0,35496,0,0.0,4.0
1745348431.930077,100.0,36713,0,0.0,4.0
1745348433.1312551,100.0,36841,0,0.0,4.0
1745348434.3474755,100.0,37731,0,0.0,4.0
1745348435.531197,84.1,32710,0,0.0,4.0
1745348436.6172056,84.7,35112,0,0.0,4.0
1745348437.668383,59.3,32905,0,0.0,4.0
1745348438.8601081,66.6,27899,0,0.0,4.0
1745348439.9402885,87.5,32045,0,0.0,4.0
1745348441.1002672,84.4,29925,0,0.0,4.0
1745348442.4823525,74.5,26769,0,0.0,4.0
1745348443.6540956,85.6,27655,0,0.0,4.0
1745348444.7180786,92.6,27784,0,0.0,4.0
1745348445.851616,99.9,29079,0,0.0,4.0
1745348447.0577116,100.0,29641,0,0.0,4.0
1745348448.3335292,100.0,29978,0,0.0,4.0
1745348449.5820892,100.0,30225,0,0.0,4.0
1745348450.8191698,100.0,30406,0,0.0,4.0
1745348452.110284,100.0,30613,0,0.0,4.0
1745348453.3256915,100.0,31301,0,0.0,4.0
1745348454.5101705,100.0,31142,0,0.0,4.0
1745348455.6541736,100.0,31232,0,0.0,4.0
1745348456.8666017,100.0,32027,0,0.0,4.0
1745348458.0603163,100.0,32375,0,0.0,4.0
1745348459.26056,100.0,32095,0,0.0,4.0
1745348460.4084835,100.0,33546,0,0.0,4.0
1745348461.5820572,100.0,36795,0,0.0,4.0
1745348462.6795156,99.2,39013,0,0.0,4.0
1745348463.7767355,55.9,34407,0,0.0,4.0
1745348464.960068,72.3,33797,0,0.0,4.0
1745348466.0814202,78.5,33523,0,0.0,4.0
1745348467.207474,83.0,33059,0,0.0,4.0
1745348468.2692454,96.1,34405,0,0.0,4.0
1745348469.3701499,99.9,35388,0,0.0,4.0
1745348470.5777621,100.0,36083,0,0.0,4.0
1745348471.9354656,100.0,36709,0,0.0,4.0
1745348473.2752213,100.0,36718,0,0.0,4.0
1745348474.4710217,100.0,36980,0,0.0,4.0
1745348475.7022185,100.0,36780,0,0.0,4.0
1745348476.9464126,100.0,36854,0,0.0,4.0
1745348478.1705327,100.0,37131,0,0.0,4.0
1745348479.3461196,100.0,37416,0,0.0,4.0
1745348480.5794778,100.0,37084,0,0.0,4.0
1745348481.8232746,100.0,37856,0,0.0,4.0
1745348483.0511463,100.0,37850,0,0.0,4.0
1745348484.2711277,100.0,36416,0,0.0,4.0
1745348485.3703363,100.0,34826,0,0.0,4.0
1745348486.5115232,100.0,36546,0,0.0,4.0
1745348487.6087084,85.4,33688,0,0.0,4.0
1745348488.8506384,59.8,30930,0,0.0,4.0
1745348489.9629085,67.1,30994,0,0.0,4.0
1745348491.0422409,70.7,30946,0,0.0,4.0
1745348492.252656,97.6,37140,0,0.0,4.0
1745348493.5061367,100.0,39543,0,0.0,4.0
1745348494.739226,100.0,41852,0,0.0,4.0
1745348496.0030246,100.0,43828,0,0.0,4.0
1745348497.2389967,100.0,44641,0,0.0,4.0
1745348498.4675794,100.0,44671,0,0.0,4.0
1745348499.6912637,100.0,44736,0,0.0,4.0
1745348500.9310155,100.0,44684,0,0.0,4.0
1745348502.146229,100.0,44679,0,0.0,4.0
1745348503.4030013,100.0,44679,0,0.0,4.0
1745348504.6148822,100.0,44744,0,0.0,4.0
1745348505.846694,100.0,44685,0,0.0,4.0
1745348507.0701582,100.0,44684,0,0.0,4.0
1745348508.2752404,100.0,44749,0,0.0,4.0
1745348509.5101738,100.0,44691,0,0.0,4.0
1745348510.7373497,100.0,44687,0,0.0,4.0
1745348511.934077,100.0,44683,0,0.0,4.0
1745348513.1110265,100.0,43446,0,0.0,4.0
1745348514.5521195,100.0,43803,0,0.0,4.0
1745348515.8217688,100.0,44543,0,0.0,4.0
1745348516.9954133,55.3,34292,0,0.0,4.0
1745348518.0378458,88.6,39958,0,0.0,4.0
1745348519.0723097,31.2,29673,0,0.0,4.0
1745348520.3697338,69.5,30648,0,0.0,4.0
1745348521.436471,62.9,28867,0,0.0,4.0
1745348522.6583037,98.1,34045,0,0.0,4.0
1745348523.8071651,90.8,33722,0,0.0,4.0
1745348525.0281477,99.2,35827,0,0.0,4.0
1745348526.2329383,99.9,37831,0,0.0,4.0
1745348527.4353561,100.0,39144,0,0.0,4.0
1745348528.6754239,100.0,39091,0,0.0,4.0
1745348529.8793516,100.0,39096,0,0.0,4.0
1745348531.1461854,100.0,39126,0,0.0,4.0
1745348532.3395302,100.0,39345,0,0.0,4.0
1745348533.5671864,100.0,39198,0,0.0,4.0
1745348534.7952342,100.0,39304,0,0.0,4.0
1745348536.039011,100.0,39667,0,0.0,4.0
1745348537.2910607,100.0,39699,0,0.0,4.0
1745348538.5431209,100.0,39717,0,0.0,4.0
1745348539.767387,100.0,40618,0,0.0,4.0
1745348540.9353468,100.0,41770,0,0.0,4.0
1745348542.1791184,100.0,42221,0,0.0,4.0
1745348543.431084,100.0,42476,0,0.0,4.0
1745348544.6390595,100.0,42739,0,0.0,4.0
1745348545.7941315,100.0,42873,0,0.0,4.0
1745348547.0233278,100.0,42933,0,0.0,4.0
1745348548.1312137,99.9,37172,0,0.0,4.0
1745348549.4716935,99.9,42516,0,0.0,4.0
1745348550.549007,57.4,32058,0,0.0,4.0
1745348551.7281075,81.8,36970,0,0.0,4.0
1745348552.8026373,46.5,30056,0,0.0,4.0
1745348553.8986864,83.9,33854,0,0.0,4.0
1745348555.061016,80.1,31918,0,0.0,4.0
1745348556.1409357,83.2,31505,0,0.0,4.0
1745348557.3243988,95.8,33708,0,0.0,4.0
1745348558.3911216,99.5,35388,0,0.0,4.0
1745348559.5875335,99.9,36510,0,0.0,4.0
1745348560.759376,100.0,36890,0,0.0,4.0
1745348561.955963,100.0,37141,0,0.0,4.0
1745348563.1872969,100.0,37070,0,0.0,4.0
1745348564.3803077,100.0,37214,0,0.0,4.0
1745348565.5591047,100.0,37455,0,0.0,4.0
1745348566.6937451,100.0,37531,0,0.0,4.0
1745348567.9303145,100.0,37546,0,0.0,4.0
1745348569.2102067,100.0,37875,0,0.0,4.0
1745348570.4310195,100.0,38181,0,0.0,4.0
1745348571.6766994,100.0,38214,0,0.0,4.0
1745348572.9008303,100.0,39544,0,0.0,4.0
1745348574.1232626,100.0,42026,0,0.0,4.0
1745348575.354196,100.0,43167,0,0.0,4.0
1745348576.5549319,100.0,43654,0,0.0,4.0
1745348577.755111,100.0,44167,0,0.0,4.0
1745348578.9774523,100.0,44568,0,0.0,4.0
1745348580.10728,100.0,40145,0,0.0,4.0
1745348581.5820289,100.0,43726,0,0.0,4.0
1745348582.6393712,100.0,38112,0,0.0,4.0
1745348583.7841098,97.6,35536,0,0.0,4.0
1745348584.8863158,74.2,34566,0,0.0,4.0
1745348585.9731042,53.5,29642,0,0.0,4.0
1745348587.142575,77.7,30151,0,0.0,4.0
1745348588.3439658,60.6,24287,0,0.0,4.0
1745348589.5003967,79.2,23679,0,0.0,4.0
1745348590.7050152,90.9,26411,0,0.0,4.0
1745348591.8301494,98.6,27722,0,0.0,4.0
1745348592.9421756,99.9,28821,0,0.0,4.0
1745348594.14214,100.0,29519,0,0.0,4.0
1745348595.3621588,100.0,29870,0,0.0,4.0
1745348596.5075903,100.0,29994,0,0.0,4.0
1745348597.6512592,100.0,30404,0,0.0,4.0
1745348598.8673682,100.0,31146,0,0.0,4.0
1745348599.971081,100.0,30718,0,0.0,4.0
1745348601.1685045,100.0,31047,0,0.0,4.0
1745348602.3753183,100.0,31622,0,0.0,4.0
1745348603.6352093,100.0,32098,0,0.0,4.0
1745348604.7905903,100.0,32149,0,0.0,4.0
1745348606.0742319,100.0,35033,0,0.0,4.0
1745348607.2831695,100.0,39321,0,0.0,4.0
1745348608.4497101,100.0,41686,0,0.0,4.0
1745348609.662946,100.0,43014,0,0.0,4.0
1745348610.8714232,100.0,44107,0,0.0,4.0
1745348612.0630383,100.0,42108,0,0.0,4.0
1745348613.315995,100.0,42332,0,0.0,4.0
1745348614.554012,100.0,38410,0,0.0,4.0
1745348615.9373767,100.0,40521,0,0.0,4.0
1745348617.0940306,100.0,36934,0,0.0,4.0
1745348618.4196465,100.0,38271,0,0.0,4.0
1745348619.5449355,100.0,34364,0,0.0,4.0
1745348620.6165879,99.9,31808,0,0.0,4.0
1745348621.7292604,97.2,32646,0,0.0,4.0
1745348622.791037,75.7,30335,0,0.0,4.0
1745348623.926573,73.5,26905,0,0.0,4.0
1745348624.987012,91.6,27609,0,0.0,4.0
1745348626.1401446,94.5,30840,0,0.0,4.0
1745348627.4119506,99.8,33869,0,0.0,4.0
1745348628.6002874,100.0,35046,0,0.0,4.0
1745348629.9336872,100.0,36427,0,0.0,4.0
1745348631.2183473,100.0,37404,0,0.0,4.0
1745348632.4781876,100.0,37466,0,0.0,4.0
1745348633.6873975,100.0,38319,0,0.0,4.0
1745348634.9161725,100.0,39032,0,0.0,4.0
1745348636.1270723,100.0,39115,0,0.0,4.0
1745348637.3392782,100.0,39859,0,0.0,4.0
1745348638.554236,100.0,40843,0,0.0,4.0
1745348639.7871501,100.0,41315,0,0.0,4.0
1745348640.9443762,100.0,42566,0,0.0,4.0
1745348642.1662426,100.0,43742,0,0.0,4.0
1745348643.3941464,100.0,44085,0,0.0,4.0
1745348644.6191332,100.0,44390,0,0.0,4.0
1745348645.8590882,100.0,44596,0,0.0,4.0
1745348647.0831873,100.0,44424,0,0.0,4.0
1745348648.2581003,100.0,42677,0,0.0,4.0
1745348649.5300758,100.0,43890,0,0.0,4.0
1745348650.7674472,100.0,39465,0,0.0,4.0
1745348652.15176,100.0,41484,0,0.0,4.0
1745348653.2548728,73.5,33169,0,0.0,4.0
1745348654.3588965,84.4,37352,0,0.0,4.0
1745348655.419861,38.8,29368,0,0.0,4.0
1745348656.5279589,74.5,30197,0,0.0,4.0
1745348657.643426,80.1,29428,0,0.0,4.0
1745348658.834236,98.9,33434,0,0.0,4.0
1745348660.0049322,99.4,36029,0,0.0,4.0
1745348661.1981814,99.9,37670,0,0.0,4.0
1745348662.4237144,100.0,38666,0,0.0,4.0
1745348663.6310868,100.0,39192,0,0.0,4.0
1745348664.8751855,100.0,39420,0,0.0,4.0
1745348666.1071637,100.0,39599,0,0.0,4.0
1745348667.3661733,100.0,39640,0,0.0,4.0
1745348668.603273,100.0,39562,0,0.0,4.0
1745348669.843338,100.0,39633,0,0.0,4.0
1745348671.0833745,100.0,39945,0,0.0,4.0
1745348672.3181438,100.0,39922,0,0.0,4.0
1745348673.535314,100.0,39960,0,0.0,4.0
