ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB,gpu_mem_total_MiB
1745361918.6627276,94.3,6755,0,0.0,4.0,12288.0
1745361919.6978343,42.7,7191,0,0.0,4.0,12288.0
1745361920.722732,64.3,8856,0,0.0,4.0,12288.0
1745361921.7482123,95.1,9427,0,0.0,4.0,12288.0
1745361922.7830977,99.6,9644,0,0.0,4.0,12288.0
1745361923.822302,100.0,10630,0,0.0,4.0,12288.0
1745361924.870313,99.6,10963,0,0.0,4.0,12288.0
1745361925.9304667,99.8,11393,0,0.0,4.0,12288.0
1745361926.9758232,99.9,11547,0,0.0,4.0,12288.0
1745361928.043507,100.0,13528,0,0.0,4.0,12288.0
1745361929.105553,100.0,14207,0,0.0,4.0,12288.0
1745361930.2012503,100.0,14211,0,0.0,4.0,12288.0
1745361931.2581441,100.0,13988,0,0.0,4.0,12288.0
1745361932.3524187,100.0,14146,0,0.0,4.0,12288.0
1745361933.4097064,99.9,12904,0,0.0,4.0,12288.0
1745361934.4757576,100.0,13844,0,0.0,4.0,12288.0
1745361935.565945,100.0,14582,0,0.0,4.0,12288.0
1745361936.646184,100.0,14618,0,0.0,4.0,12288.0
1745361937.7052124,100.0,14466,0,0.0,4.0,12288.0
1745361938.7671428,100.0,15566,0,0.0,4.0,12288.0
1745361939.8611047,100.0,16063,0,0.0,4.0,12288.0
1745361940.941743,100.0,14123,0,0.0,4.0,12288.0
1745361942.0318427,100.0,14437,0,0.0,4.0,12288.0
1745361943.0857756,100.0,14459,0,0.0,4.0,12288.0
1745361944.1471097,100.0,13403,0,0.0,4.0,12288.0
1745361945.2362626,99.9,12629,0,0.0,4.0,12288.0
1745361946.2901266,98.8,12741,0,0.0,4.0,12288.0
1745361947.3390265,99.9,13824,0,0.0,4.0,12288.0
1745361948.4163399,100.0,14357,0,0.0,4.0,12288.0
1745361949.4965174,100.0,14791,0,0.0,4.0,12288.0
1745361950.5799558,100.0,14800,0,0.0,4.0,12288.0
1745361951.6419792,100.0,15564,0,0.0,4.0,12288.0
1745361952.723135,100.0,14844,0,0.0,4.0,12288.0
1745361953.816561,100.0,13367,0,0.0,4.0,12288.0
1745361954.8834276,100.0,12878,0,0.0,4.0,12288.0
1745361955.9333894,95.4,11930,0,0.0,4.0,12288.0
1745361956.9763317,99.9,12851,0,0.0,4.0,12288.0
1745361958.011045,100.0,13129,0,0.0,4.0,12288.0
1745361959.109932,100.0,13621,0,0.0,4.0,12288.0
1745361960.178007,100.0,14715,0,0.0,4.0,12288.0
1745361961.273957,100.0,15787,0,0.0,4.0,12288.0
1745361962.3699179,100.0,15852,0,0.0,4.0,12288.0
1745361963.4238064,100.0,14458,0,0.0,4.0,12288.0
1745361964.5059617,100.0,14179,0,0.0,4.0,12288.0
1745361965.572366,98.3,13012,0,0.0,4.0,12288.0
1745361966.634462,100.0,13903,0,0.0,4.0,12288.0
1745361967.706738,100.0,14685,0,0.0,4.0,12288.0
1745361968.7859483,100.0,14548,0,0.0,4.0,12288.0
1745361969.9132113,100.0,14275,0,0.0,4.0,12288.0
1745361971.0276523,100.0,14619,0,0.0,4.0,12288.0
1745361972.1324673,99.9,14573,0,0.0,4.0,12288.0
1745361973.1833203,100.0,12504,0,0.0,4.0,12288.0
1745361974.2388585,100.0,13163,0,0.0,4.0,12288.0
1745361975.2936707,99.9,12666,0,0.0,4.0,12288.0
1745361976.3594244,100.0,11719,0,0.0,4.0,12288.0
1745361977.4299278,97.8,12343,0,0.0,4.0,12288.0
1745361978.4619453,96.3,13071,0,0.0,4.0,12288.0
1745361979.5381358,100.0,14262,0,0.0,4.0,12288.0
1745361980.6196282,100.0,14552,0,0.0,4.0,12288.0
1745361981.7045133,100.0,15437,0,0.0,4.0,12288.0
1745361982.7831914,100.0,15787,0,0.0,4.0,12288.0
1745361983.8459506,100.0,15352,0,0.0,4.0,12288.0
1745361984.9139185,100.0,14556,0,0.0,4.0,12288.0
1745361986.020236,100.0,12768,0,0.0,4.0,12288.0
1745361987.0864015,100.0,12829,0,0.0,4.0,12288.0
1745361988.1513636,100.0,13232,0,0.0,4.0,12288.0
1745361989.205923,100.0,12855,0,0.0,4.0,12288.0
1745361990.2803888,99.9,12872,0,0.0,4.0,12288.0
1745361991.3478515,100.0,13031,0,0.0,4.0,12288.0
1745361992.4101653,100.0,14240,0,0.0,4.0,12288.0
1745361993.4653912,100.0,15480,0,0.0,4.0,12288.0
1745361994.5170035,100.0,16010,0,0.0,4.0,12288.0
1745361995.5951455,100.0,14973,0,0.0,4.0,12288.0
1745361996.7020426,100.0,15796,0,0.0,4.0,12288.0
1745361997.758344,100.0,15229,0,0.0,4.0,12288.0
1745361998.834131,100.0,13548,0,0.0,4.0,12288.0
1745361999.919643,100.0,15157,0,0.0,4.0,12288.0
1745362001.0019183,100.0,16120,0,0.0,4.0,12288.0
1745362002.0572312,100.0,16153,0,0.0,4.0,12288.0
1745362003.1259363,100.0,15414,0,0.0,4.0,12288.0
1745362004.2157724,100.0,14823,0,0.0,4.0,12288.0
1745362005.2731128,99.3,13694,0,0.0,4.0,12288.0
1745362006.3022912,76.2,10894,0,0.0,4.0,12288.0
1745362007.3649476,100.0,11865,0,0.0,4.0,12288.0
1745362008.422376,99.9,12075,0,0.0,4.0,12288.0
1745362009.4918349,100.0,12822,0,0.0,4.0,12288.0
1745362010.5920937,100.0,13464,0,0.0,4.0,12288.0
1745362011.6469066,99.9,13151,0,0.0,4.0,12288.0
1745362012.7025495,100.0,14267,0,0.0,4.0,12288.0
1745362013.7589903,100.0,14042,0,0.0,4.0,12288.0
1745362014.8193717,100.0,14395,0,0.0,4.0,12288.0
1745362015.8615084,100.0,14546,0,0.0,4.0,12288.0
1745362016.9169796,100.0,13928,0,0.0,4.0,12288.0
1745362017.9794261,100.0,13396,0,0.0,4.0,12288.0
1745362019.0529351,99.9,11272,0,0.0,4.0,12288.0
1745362020.1365008,99.9,11733,0,0.0,4.0,12288.0
1745362021.203392,99.7,11559,0,0.0,4.0,12288.0
1745362022.2779708,100.0,12790,0,0.0,4.0,12288.0
1745362023.3401954,100.0,14621,0,0.0,4.0,12288.0
1745362024.3992386,100.0,15674,0,0.0,4.0,12288.0
1745362025.4805405,100.0,15248,0,0.0,4.0,12288.0
1745362026.5631385,100.0,15645,0,0.0,4.0,12288.0
1745362027.64538,100.0,15771,0,0.0,4.0,12288.0
1745362028.7099507,99.9,14607,0,0.0,4.0,12288.0
1745362029.7779286,100.0,14480,0,0.0,4.0,12288.0
1745362030.854017,100.0,15867,0,0.0,4.0,12288.0
1745362031.9198923,100.0,16112,0,0.0,4.0,12288.0
1745362032.9756248,100.0,14721,0,0.0,4.0,12288.0
1745362034.0354168,100.0,14723,0,0.0,4.0,12288.0
1745362035.1075559,100.0,13698,0,0.0,4.0,12288.0
1745362036.186035,97.7,11978,0,0.0,4.0,12288.0
1745362037.2581038,100.0,13221,0,0.0,4.0,12288.0
1745362038.3449132,100.0,14036,0,0.0,4.0,12288.0
1745362039.4165053,100.0,14467,0,0.0,4.0,12288.0
1745362040.5323014,100.0,14857,0,0.0,4.0,12288.0
1745362041.5843184,100.0,14542,0,0.0,4.0,12288.0
1745362042.6798356,99.9,15525,0,0.0,4.0,12288.0
1745362043.7379668,100.0,15468,0,0.0,4.0,12288.0
1745362044.7993326,100.0,16979,0,0.0,4.0,12288.0
1745362045.8862495,100.0,17011,0,0.0,4.0,12288.0
1745362046.9819684,100.0,17549,0,0.0,4.0,12288.0
1745362048.0892653,100.0,18316,0,0.0,4.0,12288.0
1745362049.1829534,100.0,18819,0,0.0,4.0,12288.0
1745362050.2830226,100.0,18803,0,0.0,4.0,12288.0
1745362051.3739166,100.0,18286,0,0.0,4.0,12288.0
1745362052.5052338,100.0,18257,0,0.0,4.0,12288.0
1745362053.5980554,100.0,17977,0,0.0,4.0,12288.0
1745362054.6661117,100.0,15818,0,0.0,4.0,12288.0
1745362055.7339392,100.0,14709,0,0.0,4.0,12288.0
1745362056.7819378,100.0,14297,0,0.0,4.0,12288.0
1745362057.9031296,100.0,15132,0,0.0,4.0,12288.0
1745362059.0034633,100.0,14952,0,0.0,4.0,12288.0
1745362060.1339421,100.0,16125,0,0.0,4.0,12288.0
1745362061.231128,100.0,16617,0,0.0,4.0,12288.0
1745362062.310898,100.0,17990,0,0.0,4.0,12288.0
1745362063.3796191,100.0,17871,0,0.0,4.0,12288.0
1745362064.4959583,100.0,18745,0,0.0,4.0,12288.0
1745362065.6059525,100.0,18011,0,0.0,4.0,12288.0
1745362066.7139912,100.0,18240,0,0.0,4.0,12288.0
1745362067.826016,100.0,18327,0,0.0,4.0,12288.0
1745362068.9402378,100.0,18511,0,0.0,4.0,12288.0
1745362070.045185,100.0,17836,0,0.0,4.0,12288.0
1745362071.151786,100.0,18636,0,0.0,4.0,12288.0
1745362072.2277548,100.0,17861,0,0.0,4.0,12288.0
1745362073.3113928,100.0,18608,0,0.0,4.0,12288.0
1745362074.4340296,100.0,18733,0,0.0,4.0,12288.0
1745362075.5299764,100.0,19429,0,0.0,4.0,12288.0
1745362076.6459587,100.0,18998,0,0.0,4.0,12288.0
1745362077.809962,100.0,17462,0,0.0,4.0,12288.0
1745362078.8819537,100.0,17682,0,0.0,4.0,12288.0
1745362079.9379556,100.0,17060,0,0.0,4.0,12288.0
1745362081.0418396,100.0,16360,0,0.0,4.0,12288.0
1745362082.0979204,100.0,16635,0,0.0,4.0,12288.0
1745362083.149501,100.0,15372,0,0.0,4.0,12288.0
1745362084.297945,100.0,16812,0,0.0,4.0,12288.0
1745362085.39185,100.0,16621,0,0.0,4.0,12288.0
1745362086.4537747,100.0,17018,0,0.0,4.0,12288.0
1745362087.5259924,100.0,17964,0,0.0,4.0,12288.0
1745362088.6232092,100.0,17895,0,0.0,4.0,12288.0
1745362089.7260187,100.0,16999,0,0.0,4.0,12288.0
1745362090.8741314,100.0,19545,0,0.0,4.0,12288.0
1745362092.0749898,100.0,20742,0,0.0,4.0,12288.0
1745362093.202014,100.0,21403,0,0.0,4.0,12288.0
1745362094.3591268,100.0,20898,0,0.0,4.0,12288.0
1745362095.4652805,100.0,21585,0,0.0,4.0,12288.0
1745362096.6019685,100.0,22494,0,0.0,4.0,12288.0
1745362097.7255127,100.0,23553,0,0.0,4.0,12288.0
1745362098.8620036,100.0,24018,0,0.0,4.0,12288.0
1745362100.0033438,100.0,24040,0,0.0,4.0,12288.0
1745362101.1379826,100.0,23748,0,0.0,4.0,12288.0
1745362102.2302828,100.0,21934,0,0.0,4.0,12288.0
1745362103.3540027,100.0,21972,0,0.0,4.0,12288.0
1745362104.470039,100.0,22842,0,0.0,4.0,12288.0
1745362105.597975,100.0,22802,0,0.0,4.0,12288.0
1745362106.7030215,100.0,22606,0,0.0,4.0,12288.0
1745362107.8297045,100.0,21704,0,0.0,4.0,12288.0
1745362108.9500673,100.0,20762,0,0.0,4.0,12288.0
1745362110.0885131,100.0,20687,0,0.0,4.0,12288.0
1745362111.2311,100.0,20188,0,0.0,4.0,12288.0
1745362112.3568206,100.0,20492,0,0.0,4.0,12288.0
1745362113.492048,100.0,20723,0,0.0,4.0,12288.0
1745362114.6299467,100.0,20853,0,0.0,4.0,12288.0
1745362115.70338,100.0,21501,0,0.0,4.0,12288.0
1745362116.7819214,100.0,19326,0,0.0,4.0,12288.0
1745362117.850139,100.0,21228,0,0.0,4.0,12288.0
