ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB,gpu_mem_total_MiB
1745358830.132312,0.0,5044,0,27.0,379.0,12288.0
1745358831.1619287,15.7,5390,0,100.0,3205.0,12288.0
1745358832.186982,10.8,5519,0,100.0,5255.0,12288.0
1745358833.209361,7.0,5529,0,100.0,5255.0,12288.0
1745358834.2316682,11.0,5542,0,89.0,5255.0,12288.0
1745358835.255537,10.5,5524,0,100.0,5255.0,12288.0
1745358836.2775373,10.7,5595,0,6.0,5255.0,12288.0
1745358837.298085,16.0,5530,0,0.0,5255.0,12288.0
1745358838.3186595,43.3,5531,0,0.0,5255.0,12288.0
1745358839.3401887,6.3,5548,0,100.0,5255.0,12288.0
1745358840.362761,23.2,5559,0,68.0,5255.0,12288.0
1745358841.3850331,22.6,5561,0,100.0,5255.0,12288.0
1745358842.4064748,8.7,5526,0,0.0,5255.0,12288.0
1745358843.4284034,9.4,5871,0,0.0,5255.0,12288.0
1745358844.4499576,11.8,5550,0,100.0,5255.0,12288.0
1745358845.4747386,11.1,5563,0,100.0,5255.0,12288.0
1745358846.4969733,11.2,5562,0,0.0,5255.0,12288.0
1745358847.5174167,4.0,5556,0,0.0,5255.0,12288.0
1745358848.5391147,6.3,5530,0,76.0,5255.0,12288.0
1745358849.561871,9.8,5551,0,100.0,5255.0,12288.0
1745358850.5855052,10.1,5540,0,100.0,5255.0,12288.0
1745358851.607362,7.9,5555,0,0.0,5255.0,12288.0
1745358852.627446,6.4,5599,0,39.0,5255.0,12288.0
1745358853.648515,11.3,5564,0,1.0,5255.0,12288.0
1745358854.6710036,11.0,5535,0,100.0,5255.0,12288.0
1745358855.6943932,10.4,5535,0,0.0,5255.0,12288.0
1745358856.7140384,5.1,5525,0,100.0,5255.0,12288.0
1745358857.7410476,10.2,5562,0,100.0,5255.0,12288.0
1745358858.7625935,10.8,5566,0,100.0,5255.0,12288.0
1745358859.7831364,10.8,5918,0,0.0,5255.0,12288.0
1745358860.811999,11.3,5557,0,7.0,5255.0,12288.0
1745358861.837082,10.1,5560,0,100.0,5255.0,12288.0
1745358862.8606546,7.5,5520,0,0.0,5255.0,12288.0
1745358863.8814843,7.9,5520,0,100.0,5255.0,12288.0
1745358864.9033575,11.6,5603,0,55.0,5255.0,12288.0
1745358865.9253747,11.2,5561,0,100.0,5255.0,12288.0
1745358866.9480987,10.5,5537,0,0.0,5255.0,12288.0
1745358867.970286,5.8,5556,0,53.0,5255.0,12288.0
1745358868.9937155,10.7,5543,0,100.0,5255.0,12288.0
1745358870.0151496,10.5,5563,0,100.0,5255.0,12288.0
