ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745347535.5696876,100.0,37400,0,0.0,4.0
1745347536.805956,100.0,37825,0,0.0,4.0
1745347538.1472878,100.0,40299,0,0.0,4.0
1745347539.4074664,100.0,42638,0,0.0,4.0
1745347540.5842245,100.0,38554,0,0.0,4.0
1745347541.8225157,99.9,39384,0,0.0,4.0
1745347542.8877327,98.9,36322,0,0.0,4.0
1745347543.9507365,70.2,33513,0,0.0,4.0
1745347545.0128748,69.4,33728,0,0.0,4.0
1745347546.138664,89.3,34787,0,0.0,4.0
1745347547.4261467,99.9,35528,0,0.0,4.0
1745347548.6272583,100.0,37473,0,0.0,4.0
1745347549.8310878,100.0,39580,0,0.0,4.0
1745347551.1150835,100.0,40591,0,0.0,4.0
1745347552.3511555,100.0,40840,0,0.0,4.0
1745347553.5871563,100.0,40977,0,0.0,4.0
1745347554.8380914,100.0,41118,0,0.0,4.0
1745347556.1061,100.0,41085,0,0.0,4.0
1745347557.2870562,100.0,41080,0,0.0,4.0
1745347558.4616926,100.0,41145,0,0.0,4.0
1745347559.7022004,100.0,41089,0,0.0,4.0
1745347560.9035885,100.0,41080,0,0.0,4.0
1745347562.1350882,100.0,41086,0,0.0,4.0
1745347563.3630264,100.0,40306,0,0.0,4.0
1745347564.6965573,100.0,40217,0,0.0,4.0
1745347566.2339692,100.0,40032,0,0.0,4.0
1745347567.5424192,100.0,38322,0,0.0,4.0
1745347568.7633467,100.0,37258,0,0.0,4.0
1745347569.9420893,100.0,35627,0,0.0,4.0
1745347571.0966659,83.3,33922,0,0.0,4.0
1745347572.3653674,63.5,32603,0,0.0,4.0
1745347573.415496,76.6,34814,0,0.0,4.0
1745347574.4691775,67.4,33433,0,0.0,4.0
1745347575.6062407,95.5,37305,0,0.0,4.0
1745347576.8591366,93.2,37299,0,0.0,4.0
1745347578.0489497,99.4,39296,0,0.0,4.0
1745347579.3647492,99.9,41282,0,0.0,4.0
1745347580.6301072,100.0,41621,0,0.0,4.0
1745347581.9109638,100.0,41705,0,0.0,4.0
1745347583.218744,100.0,41932,0,0.0,4.0
1745347584.4908884,100.0,41652,0,0.0,4.0
1745347585.690161,100.0,41798,0,0.0,4.0
1745347586.8918374,100.0,41931,0,0.0,4.0
1745347588.1154804,100.0,41858,0,0.0,4.0
1745347589.3511348,100.0,41922,0,0.0,4.0
1745347590.5590203,100.0,42123,0,0.0,4.0
1745347591.810745,100.0,42191,0,0.0,4.0
1745347593.0390399,100.0,42287,0,0.0,4.0
1745347594.243128,100.0,43185,0,0.0,4.0
1745347595.4753344,100.0,44223,0,0.0,4.0
1745347596.7430675,100.0,44698,0,0.0,4.0
1745347597.9141514,100.0,44953,0,0.0,4.0
1745347599.1630993,100.0,45224,0,0.0,4.0
1745347600.3232338,100.0,42825,0,0.0,4.0
1745347601.4983902,92.9,41539,0,0.0,4.0
1745347602.5598354,96.7,41349,0,0.0,4.0
1745347603.5995944,63.8,33842,0,0.0,4.0
1745347604.6339986,70.5,34546,0,0.0,4.0
1745347605.722384,43.4,27863,0,0.0,4.0
1745347606.8494992,76.6,30157,0,0.0,4.0
1745347608.3837965,64.5,21403,0,0.0,4.0
1745347609.519382,79.5,19963,0,0.0,4.0
1745347610.7007494,97.2,21679,0,0.0,4.0
1745347611.8905857,96.9,23002,0,0.0,4.0
1745347613.0508478,99.8,23664,0,0.0,4.0
1745347614.2427192,100.0,24013,0,0.0,4.0
1745347615.4207428,100.0,24317,0,0.0,4.0
1745347616.6603785,100.0,24385,0,0.0,4.0
1745347617.8715053,100.0,24492,0,0.0,4.0
1745347619.1271615,100.0,25032,0,0.0,4.0
1745347620.2762482,100.0,25275,0,0.0,4.0
1745347621.4514592,100.0,25429,0,0.0,4.0
1745347622.636144,100.0,25129,0,0.0,4.0
1745347623.8276923,100.0,26709,0,0.0,4.0
1745347625.046922,100.0,27065,0,0.0,4.0
1745347626.2590835,100.0,27856,0,0.0,4.0
1745347627.412292,100.0,29804,0,0.0,4.0
1745347628.5500474,100.0,34457,0,0.0,4.0
1745347629.7767577,100.0,38933,0,0.0,4.0
